Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1144425067,Mocco,J.,D,MD,I,3601 Tvc,,Nashville,TN,47.0,37232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,22.0,12,381.81818182,105.77,84.494545455,64.14,2019
1144510181,He,Le,,M.D.,I,3831 Piper St Ste S450,,Anchorage,AK,2.0,99508,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,20000.0,1450.716,1155.855,904.837,2019
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,3918.3453333,1098.4646667,867.84933333,936.586,2019
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,13,14.0,14,203.15428571,75.084285714,59.320714286,58.2,2019
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,14.0,14,154.96857143,93.594285714,73.946428571,64.139285714,2019
1154640282,Howard,Brian,M,MD,I,1365b Clifton Rd Ne,Suite 2200,Atlanta,GA,13.0,30322,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,18.0,16,6964.9444444,1144.79,912.10777778,873.08944444,2019
1154640282,Howard,Brian,M,MD,I,1365b Clifton Rd Ne,Suite 2200,Atlanta,GA,13.0,30322,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,17.0,16,288.58823529,73.75,58.76,58.200588235,2019
1154640282,Howard,Brian,M,MD,I,1365b Clifton Rd Ne,Suite 2200,Atlanta,GA,13.0,30322,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,14,17.0,16,360.64705882,92.000588235,73.300588235,64.14,2019
1174787337,Gandhi,Ravi,H,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61623,Balloon occlusion of head or neck artery,N,F,15,15.0,15,1267.0,576.32466667,459.276,439.53333333,2019
1174787337,Gandhi,Ravi,H,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,17,19.0,17,260.0,89.024210526,70.948421053,65.549473684,2019
1184683195,Levy,Elad,I,MD,I,40 George Karl Blvd,,Williamsville,NY,36.0,14221,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,15.0,14,337.33,68.72,54.76,58.21,2019
1184683195,Levy,Elad,I,MD,I,40 George Karl Blvd,,Williamsville,NY,36.0,14221,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,17.0,16,430.0,85.76,68.34,64.14,2019
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,18.0,18,2944.0,1091.05,871.24,952.47,2019
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,15,18.0,18,1809.0,68.26,54.51,58.2,2019
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,15,55.0,18,1578.2363636,85.191090909,68.027090909,64.136727273,2019
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,23.0,22,6360.2608696,1298.2426087,1029.4182609,918.97869565,2019
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,23,26.0,25,238.80769231,78.610769231,62.865769231,59.078846154,2019
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,25,39.0,27,294.84615385,102.54051282,82.007948718,65.587435897,2019
1184825200,Pandey,Aditya,S,M.D.,I,1500 E Medical Center Dr,,Ann Arbor,MI,26.0,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,19.0,19,7847.0,1346.89,1076.56,927.40473684,2019
1184825200,Pandey,Aditya,S,M.D.,I,1500 E Medical Center Dr,,Ann Arbor,MI,26.0,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,22,23.0,23,449.69565217,79.74,63.74,58.21,2019
1184825200,Pandey,Aditya,S,M.D.,I,1500 E Medical Center Dr,,Ann Arbor,MI,26.0,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,22,23.0,23,583.0,99.5,79.53,64.14,2019
1205068186,Beecher,Jeffrey,S,DO,I,2208 S 17th St Ste 201,,Wilmington,NC,37.0,28401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,23.0,23,3353.3426087,1115.15,888.49,952.46,2019
1205068186,Beecher,Jeffrey,S,DO,I,2208 S 17th St Ste 201,,Wilmington,NC,37.0,28401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,19,19.0,19,208.05263158,69.2,55.13,58.2,2019
1205068186,Beecher,Jeffrey,S,DO,I,2208 S 17th St Ste 201,,Wilmington,NC,37.0,28401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,38,56.0,39,259.335,86.377857143,68.82,64.134285714,2019
1205923323,Mericle,Robert,A,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,14.0,14,4277.6,1072.99,854.9,952.46,2019
1205923323,Mericle,Robert,A,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,14.0,14,292.14,67.23,53.57,58.21,2019
1205923323,Mericle,Robert,A,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,18,23.0,20,372.15,83.918695652,66.86,64.132608696,2019
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,15.0,12,5259.4,939.21666667,738.552,815.79666667,2019
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,14,15.0,15,430.0,85.76,68.34,64.14,2019
1225294432,Choudhri,Omar,A,M.D.,I,3400 Spruce St,,Philadelphia,PA,42.0,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,11963.545455,1324.67,1058.9,952.46,2019
1225294432,Choudhri,Omar,A,M.D.,I,3400 Spruce St,,Philadelphia,PA,42.0,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,12.0,12,223.66666667,79.67,63.69,58.21,2019
1225294432,Choudhri,Omar,A,M.D.,I,3400 Spruce St,,Philadelphia,PA,42.0,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,11.0,11,285.18181818,99.37,79.43,64.13,2019
1225297070,Smith,Michelle,J,MD,I,255 W Lancaster Ave Ste 201,,Paoli,PA,42.0,19301,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,14.0,13,2900.0,1263.4728571,1010.3592857,918.44357143,2019
1225297070,Smith,Michelle,J,MD,I,255 W Lancaster Ave Ste 201,,Paoli,PA,42.0,19301,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,13.0,12,160.0,79.79,63.809230769,58.209230769,2019
1225297070,Smith,Michelle,J,MD,I,255 W Lancaster Ave Ste 201,,Paoli,PA,42.0,19301,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,13.0,12,220.0,99.519230769,79.58,64.131538462,2019
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,18.0,16,7785.0,1026.7138889,821.11166667,899.54722222,2019
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,25,28.0,28,1585.0,352.08,281.57428571,292.43142857,2019
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,17.0,15,199.0,70.38,56.288823529,58.208823529,2019
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,14,46.0,15,252.0,87.869565217,70.273043478,64.136956522,2019
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,185.0,80.71,64.44,58.2,2019
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,11.0,11,231.0,100.72,80.42,64.14,2019
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,38,44.0,44,5104.0,1267.1747727,1009.6152273,930.81318182,2019
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,39,47.0,46,272.85106383,78.349787234,62.429574468,58.209787234,2019
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,39,147.0,46,889.0,97.65,77.8,64.135646259,2019
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,300 W 10th Ave,,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,12,5060.0,1127.8653846,898.62461538,879.19384615,2019
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,300 W 10th Ave,,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,15.0,14,250.0,71.599333333,57.049333333,58.201333333,2019
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,300 W 10th Ave,,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,14.0,13,310.0,89.369285714,71.208571429,64.139285714,2019
1265669584,Son,Colin,T,M.D.,I,123 Roy Smith St Apt 1211,,San Antonio,TX,48.0,78215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,17.0,16,2500.0,1086.4117647,856.21176471,884.03941176,2019
1265669584,Son,Colin,T,M.D.,I,123 Roy Smith St Apt 1211,,San Antonio,TX,48.0,78215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,18,20.0,19,140.0,71.25,56.98,58.2,2019
1265669584,Son,Colin,T,M.D.,I,123 Roy Smith St Apt 1211,,San Antonio,TX,48.0,78215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,18,34.0,19,180.0,88.92,71.114411765,64.138823529,2019
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,14983.727273,1107.8136364,885.97363636,952.46727273,2019
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,466.0,67.71,54.15,58.2,2019
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,12.0,11,807.0,84.64,67.69,64.14,2019
1275724320,Badr,Yaser,,M.D.,I,1500 E Chevy Chase Dr Ste 204,,Glendale,CA,6.0,91206,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,15.0,13,6250.0,1096.712,874.034,793.71666667,2019
1285834630,Nickele,Christopher,M,M.D.,I,6325 Humphreys Blvd,Semmes-Murphey Clinic,Memphis,TN,47.0,38120,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,12.0,12,857.5,68.04,54.38,58.21,2019
1285834630,Nickele,Christopher,M,M.D.,I,6325 Humphreys Blvd,Semmes-Murphey Clinic,Memphis,TN,47.0,38120,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,12,54.0,12,147.0,84.92,67.86,64.13,2019
1295961555,Chapple,Kyle,T,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,14,1283.75,1167.3921429,930.21071429,884.42714286,2019
1295961555,Chapple,Kyle,T,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,13,14.0,14,203.33,77.33,61.619285714,58.2,2019
1295961555,Chapple,Kyle,T,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,14.0,14,155.095,96.39,76.806428571,64.137857143,2019
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,28,32.0,32,3907.0,1261.7128125,1005.2634375,937.5778125,2019
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,28,32.0,32,235.8125,78.35,62.43,58.21,2019
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,28,31.0,31,294.35483871,97.65,77.8,64.14,2019
1306856828,Bellew,Michael,P,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,34,49.0,40,260.0,93.97,74.89,64.14,2019
1316139793,Osbun,Joshua,W,MD,I,1 Barnes Jewish Hospital Plz,,Saint Louis,MO,29.0,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,15.0,15,4373.3333333,1210.5,967.73,952.46,2019
1316139793,Osbun,Joshua,W,MD,I,1 Barnes Jewish Hospital Plz,,Saint Louis,MO,29.0,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,23,23.0,23,362.39130435,73.75,58.96,58.2,2019
1316139793,Osbun,Joshua,W,MD,I,1 Barnes Jewish Hospital Plz,,Saint Louis,MO,29.0,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,23,23.0,23,450.0,92.03,73.57,64.13,2019
1316179195,Grandhi,Ramesh,,M.D.,I,7940 Floyd Curl Dr,"Tower Ii, Ste 300",San Antonio,TX,48.0,78229,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,16.0,16,1037.36,74.23,59.36,58.2,2019
1316179195,Grandhi,Ramesh,,M.D.,I,7940 Floyd Curl Dr,"Tower Ii, Ste 300",San Antonio,TX,48.0,78229,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,38.0,15,686.57,92.639736842,74.086052632,64.136578947,2019
1316251838,Marlin,Evan,,MD,I,701 Ostrum St Ste 302,,Fountain Hill,PA,42.0,18015,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,200.54545455,68.21,54.873636364,59.523636364,2019
1316988348,Kim,Louis,J,MD,I,401 Broadway,Pbs Building,Seattle,WA,53.0,98122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,11,3608.6633333,1260.8333333,1005.985,959.4625,2019
1316988348,Kim,Louis,J,MD,I,401 Broadway,Pbs Building,Seattle,WA,53.0,98122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,13.0,12,224.19230769,77.5,61.98,58.781538462,2019
1326037367,Howington,Jay,V,MD,I,4 E Jackson Blvd,,Savannah,GA,13.0,31405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,22,22.0,22,5200.0,1181.44,941.31,952.46,2019
1326037367,Howington,Jay,V,MD,I,4 E Jackson Blvd,,Savannah,GA,13.0,31405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,22,22.0,22,3200.0,71.85,57.25,58.21,2019
1326037367,Howington,Jay,V,MD,I,4 E Jackson Blvd,,Savannah,GA,13.0,31405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,22,22.0,22,350.0,89.69,71.46,64.14,2019
1326216342,Gould,Grahame,C,M.D.,I,909 Walnut St,2nd Floor,Philadelphia,PA,42.0,19107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,182.0,69.73,55.77,58.21,2019
1326216342,Gould,Grahame,C,M.D.,I,909 Walnut St,2nd Floor,Philadelphia,PA,42.0,19107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,11.0,11,235.0,87.01,69.59,64.14,2019
1336102573,Patel,Nirav,J,M.D.,I,75 Francis Street,"Dept. Of Neurosurgery, Btm 4th Floor",Boston,MA,25.0,2115,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,271.54545455,79.29,63.37,58.21,2019
1336102573,Patel,Nirav,J,M.D.,I,75 Francis Street,"Dept. Of Neurosurgery, Btm 4th Floor",Boston,MA,25.0,2115,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,18.0,11,889.0,98.83,78.98,64.14,2019
1336176585,Harrigan,Mark,R,MD,I,619 19th Street South,,Birmingham,AL,1.0,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,13.0,13,359.0,67.6,54.04,58.21,2019
1336176585,Harrigan,Mark,R,MD,I,619 19th Street South,,Birmingham,AL,1.0,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,19.0,12,446.0,84.39,67.46,64.14,2019
1346252814,Sauvageau,Eric,,MD,I,800 Prudential Drive,Tower B 11th Floor,Jacksonville,FL,12.0,32207,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,3821.0,1263.21,1008.49,952.46,2019
1346252814,Sauvageau,Eric,,MD,I,800 Prudential Drive,Tower B 11th Floor,Jacksonville,FL,12.0,32207,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,228.0,75.82,60.53,58.2,2019
1346417359,Spiotta,Alejandro,M,M.D.,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,34,37.0,36,8428.9864865,1096.0981081,873.31621622,913.85459459,2019
1346417359,Spiotta,Alejandro,M,M.D.,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,34,37.0,36,472.0,67.66,53.91,58.2,2019
